dataset,model,label,accuracy,f1,recall,precision
FaceAll,ocsvm,8.0,0.8875739644970414,0.33098591549295775,0.9215686274509803,0.2017167381974249
FaceAll,ocsvm,9.0,0.9609467455621302,0.5074626865671642,1.0,0.34
FaceAll,ocsvm,10.0,0.9656804733727811,0.6184210526315789,0.8245614035087719,0.49473684210526314
FaceAll,ocsvm,11.0,0.9970414201183432,0.6666666666666666,0.7142857142857143,0.625
FaceAll,ocsvm,12.0,0.9686390532544379,0.3291139240506329,1.0,0.19696969696969696
FaceAll,ocsvm,13.0,0.842603550295858,0.13636363636363635,1.0,0.07317073170731707
FaceAll,ocsvm,14.0,0.9715976331360947,0.1111111111111111,0.13636363636363635,0.09375
FaceFour,ocsvm,1.0,0.8977272727272727,0.5263157894736842,1.0,0.35714285714285715
FaceFour,ocsvm,2.0,0.7386363636363636,0.20689655172413793,1.0,0.11538461538461539
FaceFour,ocsvm,3.0,0.7045454545454546,0.0,0.0,0.0
FaceFour,ocsvm,4.0,0.75,0.0,0.0,0.0
FacesUCR,ocsvm,1.0,0.9609756097560975,0.3220338983050848,1.0,0.1919191919191919
FacesUCR,ocsvm,2.0,0.9273170731707318,0.18579234972677597,1.0,0.10240963855421686
FacesUCR,ocsvm,3.0,0.9404878048780487,0.4190476190476191,1.0,0.26506024096385544
FacesUCR,ocsvm,4.0,0.9273170731707318,0.08588957055214723,0.5,0.04697986577181208
FacesUCR,ocsvm,5.0,0.9453658536585365,0.4666666666666667,1.0,0.30434782608695654
FacesUCR,ocsvm,6.0,0.9278048780487805,0.3620689655172414,0.7241379310344828,0.2413793103448276
FacesUCR,ocsvm,7.0,0.94,0.23602484472049692,0.7307692307692307,0.14074074074074075
FacesUCR,ocsvm,8.0,0.9078048780487805,0.4645892351274787,0.7663551401869159,0.3333333333333333
FacesUCR,ocsvm,9.0,0.9473170731707317,0.2702702702702703,1.0,0.15625
FacesUCR,ocsvm,10.0,0.953170731707317,0.46666666666666673,0.7924528301886793,0.33070866141732286
FacesUCR,ocsvm,11.0,0.9785365853658536,0.0,0.0,0.0
FacesUCR,ocsvm,12.0,0.9624390243902439,0.3418803418803419,0.9090909090909091,0.21052631578947367
FacesUCR,ocsvm,13.0,0.9131707317073171,0.5658536585365853,1.0,0.3945578231292517
FacesUCR,ocsvm,14.0,0.9678048780487805,0.0,0.0,0.0
FiftyWords,ocsvm,1.0,0.9384615384615385,0.688888888888889,0.9393939393939394,0.543859649122807
FiftyWords,ocsvm,2.0,0.9714285714285714,0.8169014084507042,1.0,0.6904761904761905
FiftyWords,ocsvm,3.0,0.9582417582417583,0.5365853658536585,0.8461538461538461,0.39285714285714285
FiftyWords,ocsvm,4.0,0.9428571428571428,0.45833333333333326,0.7857142857142857,0.3235294117647059
FiftyWords,ocsvm,5.0,0.9560439560439561,0.4444444444444444,0.7272727272727273,0.32
FiftyWords,ocsvm,6.0,0.9626373626373627,0.1904761904761905,1.0,0.10526315789473684
FiftyWords,ocsvm,7.0,0.9714285714285714,0.3157894736842105,1.0,0.1875
FiftyWords,ocsvm,8.0,0.9934065934065934,0.8695652173913044,1.0,0.7692307692307693
FiftyWords,ocsvm,9.0,0.978021978021978,0.5833333333333334,0.6363636363636364,0.5384615384615384
FiftyWords,ocsvm,10.0,0.978021978021978,0.375,0.75,0.25
FiftyWords,ocsvm,11.0,0.9758241758241758,0.4761904761904762,0.5555555555555556,0.4166666666666667
FiftyWords,ocsvm,12.0,0.9494505494505494,0.14814814814814814,0.1111111111111111,0.2222222222222222
FiftyWords,ocsvm,13.0,0.9692307692307692,0.2222222222222222,0.18181818181818182,0.2857142857142857
FiftyWords,ocsvm,14.0,0.978021978021978,0.0,0.0,0.0
FiftyWords,ocsvm,15.0,0.9934065934065934,0.8,1.0,0.6666666666666666
FiftyWords,ocsvm,16.0,0.9824175824175824,0.0,0.0,0.0
FiftyWords,ocsvm,17.0,0.9846153846153847,0.0,0.0,0.0
FiftyWords,ocsvm,18.0,0.989010989010989,0.0,0.0,0.0
FiftyWords,ocsvm,19.0,0.9934065934065934,0.4,1.0,0.25
FiftyWords,ocsvm,20.0,0.9912087912087912,0.5,1.0,0.3333333333333333
FiftyWords,ocsvm,21.0,0.9846153846153847,0.22222222222222224,0.25,0.2
FiftyWords,ocsvm,22.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,23.0,0.9912087912087912,0.0,0.0,0.0
FiftyWords,ocsvm,24.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,25.0,0.9824175824175824,0.0,0.0,0.0
FiftyWords,ocsvm,26.0,0.9912087912087912,0.0,0.0,0.0
FiftyWords,ocsvm,27.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,28.0,0.9934065934065934,0.0,0.0,0.0
FiftyWords,ocsvm,29.0,0.989010989010989,0.0,0.0,0.0
FiftyWords,ocsvm,30.0,0.9912087912087912,0.3333333333333333,0.3333333333333333,0.3333333333333333
FiftyWords,ocsvm,31.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,32.0,0.9956043956043956,0.0,0.0,0.0
FiftyWords,ocsvm,33.0,0.9868131868131869,0.0,0.0,0.0
FiftyWords,ocsvm,34.0,0.9912087912087912,0.33333333333333337,1.0,0.2
FiftyWords,ocsvm,35.0,0.9912087912087912,0.0,0.0,0.0
FiftyWords,ocsvm,36.0,0.9978021978021978,0.6666666666666666,1.0,0.5
FiftyWords,ocsvm,37.0,0.9978021978021978,0.8,1.0,0.6666666666666666
FiftyWords,ocsvm,38.0,0.9912087912087912,0.3333333333333333,0.5,0.25
